,log(price),bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,days_distance,log_sqft_lot,log_sqft_lot15
20364,5.642464520242122,3,2.25,1430,2.0,0,0,3,8,1430,0,2012,0,47.5648,-122.294,1270,375,7.759187438507795,7.557994958530806
20365,5.491361693834273,3,2.5,2242,2.0,0,0,3,8,2242,0,2012,0,47.2597,-122.199,2009,190,8.65591111072806,8.65032450401942
20366,5.802773725291976,4,2.5,2500,2.0,0,0,3,8,2500,0,2014,0,47.5902,-122.311,1480,283,8.294049640102028,8.366370301681654
20367,5.602005701124516,3,2.5,1230,2.0,0,0,3,8,1080,150,2009,0,47.6518,-122.384,1230,210,6.826545223556594,7.1204443723924875
20368,5.905795880367869,4,2.5,3020,2.5,0,0,3,9,3020,0,2009,0,47.5407,-121.993,2570,95,8.1886891244442,8.1886891244442
20369,6.2552725051033065,4,3.5,3480,2.0,0,0,3,9,2460,1020,2015,0,47.6356,-122.281,2620,340,8.294049640102028,8.294049640102028
20370,6.080987046910887,4,3.0,3330,1.0,0,0,3,9,1830,1500,2008,0,47.6889,-122.352,1200,336,8.942460926820582,8.262558973010657
20371,5.872156272748293,4,2.5,3400,2.0,0,0,3,10,3190,210,2006,0,47.5066,-122.146,3400,166,8.484669999710677,8.649974302650056
20372,5.517782920628774,2,1.5,830,2.0,0,0,3,7,830,0,2005,0,47.5828,-122.314,1480,53,7.020190708311925,8.19478163844336
20373,5.769377326076138,5,3.0,3110,2.0,0,0,3,8,3110,0,2007,0,47.7719,-122.16799999999999,2450,166,8.403800504061147,8.347827345782498
20374,5.694442856515869,3,2.5,1910,2.0,0,0,3,8,1910,0,2014,0,47.5445,-122.01299999999999,1630,66,7.645397699428633,7.343426229147367
20375,5.7723033661970655,3,2.75,3230,2.0,0,0,3,9,2680,550,2014,0,47.5196,-121.87799999999999,2710,165,8.565983355585669,8.565983355585669
20376,5.778151250383644,5,2.75,3380,2.0,0,0,3,9,3380,0,2011,0,47.4827,-122.135,2840,251,9.009325172734973,9.009325172734973
20377,5.828015064223977,3,2.75,2830,2.0,0,0,3,8,2830,0,2012,0,47.5606,-122.01100000000001,2160,67,8.159374736775426,8.160803920954665
20378,5.949365607393135,5,3.5,3700,2.0,0,0,3,9,3700,0,2014,0,47.5929,-122.057,3170,285,8.861491864286915,8.783702698635217
20379,5.698970004336019,4,3.0,2520,2.0,0,0,3,7,2520,0,2002,0,47.5352,-121.88,2510,327,8.319717386850606,8.520188700396035
20380,5.698970004336019,3,2.25,1530,2.0,0,0,3,8,1240,290,2007,0,47.666000000000004,-122.367,1690,152,7.241366283322318,7.824046010856292
20381,5.949390006644912,4,4.25,4420,2.0,0,0,3,10,3410,1010,2006,0,47.5404,-122.073,4420,3,8.656955133791396,8.656955133791396
20382,5.640481436970422,3,3.0,1460,3.0,0,0,3,8,1460,0,2006,0,47.6998,-122.367,1460,362,7.07326971745971,7.1098794630722715
20383,5.62293896921149,3,2.25,1450,2.0,0,0,3,8,1160,290,2006,0,47.5694,-122.387,1370,126,7.303843225277705,7.270312886079025
20384,5.595496221825574,3,2.0,1160,1.0,0,0,4,6,580,580,1930,0,47.5314,-122.39200000000001,1160,82,8.14351740579748,8.294049640102028
20385,5.534026106056135,3,2.0,1640,1.0,0,0,3,8,1640,0,2010,0,47.3538,-122.021,1940,96,8.4767877767812,8.4767877767812
20386,5.623249290397901,3,1.75,1444,1.5,0,0,3,7,1444,0,2008,0,47.4104,-122.486,1760,55,12.42571407155621,12.322832936138873
20387,5.763427993562937,3,2.5,1620,3.0,0,4,3,8,1470,150,2008,0,47.6681,-122.355,1620,21,7.067319848653476,7.316548177182976
20388,5.535294120042771,2,1.5,1100,2.0,0,0,3,7,900,200,2007,0,47.5538,-122.28200000000001,1340,329,7.113142108707088,7.22983877815125
20389,5.5910646070264995,2,1.5,1340,2.0,0,0,3,8,1120,220,2008,0,47.588,-122.304,1340,335,7.2456550675945355,7.10085190894405
20390,5.437750562820388,3,1.5,1450,2.0,0,0,3,7,1450,0,2011,0,47.3654,-122.021,1870,101,8.454040376410969,8.342363500380579
20391,5.845098040014257,4,2.5,3040,2.0,0,0,3,9,3040,0,2008,0,47.7747,-122.366,2360,257,8.881836305004146,9.0173622349937
20392,5.923244018630276,4,2.5,2560,2.0,0,0,3,9,2560,0,2006,0,47.5535,-122.395,2160,349,8.883224230278994,9.253304071408298
20393,5.477121254719663,6,3.0,2744,2.0,0,0,3,7,2744,0,2006,0,47.2773,-122.21600000000001,2470,138,9.202912856147385,9.202912856147385
20394,5.669316880566112,3,2.25,1420,3.0,0,0,3,8,1420,0,2008,0,47.6801,-122.348,1350,124,6.897704943128636,7.254884810077338
20395,5.596597095626461,2,1.0,700,1.0,0,0,3,6,700,0,1943,0,47.5348,-122.295,1500,304,8.916908467543795,8.872066513408342
20396,5.86569605991607,5,4.25,4110,2.0,0,2,3,10,2970,1140,2000,0,47.3375,-122.337,2730,145,10.663241426590055,9.453286550586572
20397,5.681241237375588,5,2.75,2670,2.0,0,0,3,8,2670,0,2013,0,47.4866,-122.155,2560,249,8.472195825485501,8.59044365315583
20398,5.731588765186738,3,2.75,2130,2.0,0,0,3,9,1080,1050,2010,0,47.5661,-122.29,1520,291,7.24422751560335,8.049427057110695
20399,5.662710623193903,5,2.75,3078,2.0,0,0,3,9,3078,0,2014,0,47.3587,-122.163,1979,368,8.759511722116487,9.853771960290196
20400,5.486430478854434,2,1.0,840,2.0,0,0,3,7,840,0,2006,0,47.5396,-122.387,1030,181,6.79346613258001,6.914730892718563
20401,5.611164418234683,3,2.5,1800,2.0,0,0,3,8,1800,0,2014,0,47.5342,-121.84100000000001,1800,328,7.912423121473705,8.09101504171053
20402,5.640481436970422,3,2.75,2580,2.0,0,0,3,8,2580,0,2008,0,47.496,-122.15100000000001,2700,12,8.556413904569519,8.630878955820053
20403,5.2062779418278575,3,1.5,1270,2.0,0,0,3,7,1270,0,2012,0,47.5671,-122.29799999999999,1490,52,7.764720544771477,7.684783943522785
20404,5.862727528317975,4,3.5,3065,3.0,0,0,3,9,3065,0,2014,0,47.523999999999994,-122.2,2210,250,8.601534339849989,9.035986984831405
20405,5.69810054562339,3,2.5,1861,2.0,0,0,3,8,1578,283,2007,0,47.7043,-122.209,2090,182,7.369600720526409,9.254739959272866
20406,5.55624217790006,4,2.75,2260,2.0,0,0,3,8,2260,0,2014,0,47.3726,-122.15899999999999,2260,167,8.649098262296176,8.652947112393857
20407,5.968015713993641,5,3.25,4150,2.0,0,0,3,10,4150,0,2013,0,47.6026,-122.06,3560,222,8.867850063029406,8.883778861463485
20408,5.724234896490526,2,2.5,1500,2.0,0,0,3,8,1140,360,2014,0,47.6689,-122.363,1550,157,7.068172000388042,7.325807502595773
20409,5.663700925389648,3,2.25,1620,2.5,0,0,3,8,1540,80,2012,0,47.5394,-122.027,1620,336,6.905753276311464,6.97354301952014
20410,5.433153546488687,2,1.5,830,2.0,0,0,3,7,830,0,2005,0,47.5472,-122.384,1310,165,7.1891677384203225,7.3031700512368
20411,5.814913181275074,4,2.5,3120,2.0,0,0,3,7,3120,0,2003,0,47.6842,-122.04,2755,249,8.544224530467268,8.544224530467268
20412,5.752048447819439,3,2.5,1870,3.0,0,0,3,8,1380,490,2007,0,47.6512,-122.345,1440,175,6.964135612418245,7.035268599281097
20413,5.724234896490526,3,2.25,1240,3.0,0,0,3,8,1240,0,2014,0,47.6748,-122.37700000000001,1470,216,7.1308988302963465,7.1308988302963465
20414,5.76715586608218,4,2.5,2820,2.0,0,0,3,9,2820,0,2007,0,47.7477,-122.236,1620,328,8.632662441222351,9.60784051043005
20415,5.784617292632875,3,1.75,1630,3.0,0,0,3,8,1630,0,2014,0,47.6536,-122.354,1570,62,7.330405211844402,7.149916836132109
20416,5.426511261364575,3,2.25,1584,2.0,0,0,3,7,1584,0,2012,0,47.3454,-122.214,1584,47,7.937374696163295,7.937374696163295
20417,5.745855195173729,4,2.5,2840,2.0,0,0,3,8,2840,0,2012,0,47.7678,-122.23700000000001,2840,7,8.411832675758411,8.504918160540624
20418,5.851227763523675,4,3.25,3910,2.0,0,0,3,9,3130,780,2006,0,47.5389,-121.86,4410,199,8.747193183526933,8.70201162840878
20419,5.795880017344075,3,2.5,1730,3.0,0,0,3,9,1730,0,2011,0,47.653,-122.352,1330,77,7.170888478512505,7.122866658599083
20420,5.7774268223893115,3,2.75,1840,2.0,0,0,3,10,1700,140,2013,0,47.53,-122.073,2590,235,7.630461261783627,7.893572073504902
20421,5.963787827345556,4,3.75,4030,2.0,0,0,3,10,4030,0,2008,0,47.4807,-121.795,2110,369,13.130309721418502,11.182669864959387
20422,6.108903127667313,4,3.5,3440,3.0,0,0,3,9,3440,0,2014,0,47.6408,-122.307,1760,167,8.242756345714477,8.242756345714477
20423,5.511214701136388,4,2.5,2110,2.0,0,0,3,7,2110,0,2012,0,47.3602,-122.08200000000001,2110,332,8.249313746260636,8.249313746260636
20424,5.673481697073347,3,2.5,2430,2.0,0,0,3,7,2430,0,2009,0,47.5158,-121.87100000000001,2380,259,8.676928249537397,8.676928249537397
20425,6.006466042249231,4,3.75,4690,2.0,0,0,3,10,4030,660,2007,0,47.7072,-121.98299999999999,2890,98,12.241154999784012,12.208704180004112
20426,5.999130541287371,4,3.5,3500,2.0,0,0,3,9,2850,650,2014,0,47.5481,-122.103,3640,193,10.681894577046897,10.610167747378657
20427,5.418301291319746,4,2.5,2070,2.0,0,0,3,7,2070,0,2006,0,47.4697,-122.26700000000001,2170,272,9.069352678675205,9.18142636181154
20428,5.926342446625655,4,3.5,3350,2.0,0,2,3,8,2610,740,2009,0,47.5602,-122.39,1820,334,8.756210091886738,8.756210091886738
20429,5.872529780226028,4,2.5,2440,2.0,0,0,3,8,2440,0,2013,0,47.7043,-122.11399999999999,2970,53,8.48673398393153,8.60337088765729
20430,5.819511033198438,5,3.0,3010,2.0,0,0,3,9,3010,0,2008,0,47.7226,-122.33,2370,224,8.903407519932264,8.99342737041261
20431,5.531464866111133,3,2.5,2060,2.0,0,0,3,8,2060,0,2014,0,47.3706,-122.01799999999999,2370,94,8.34283980427146,8.34283980427146
20432,5.547159121327417,2,2.5,1570,2.0,0,0,3,7,1180,390,2009,0,47.5488,-122.36399999999999,1590,367,7.782807262839695,7.743269700829004
20433,5.720159303405957,3,2.5,1580,2.0,0,0,3,8,1010,570,2008,0,47.6206,-122.29899999999999,1680,11,7.057036981697891,7.0707241072602764
20434,6.056519911116955,5,3.5,4280,2.0,0,3,3,10,4280,0,2014,0,47.5941,-121.973,3960,150,8.784162222270476,8.833899942908635
20435,5.691081492122969,5,3.5,2815,2.0,0,0,3,9,2815,0,2011,0,47.3424,-122.179,2798,102,8.496990484098719,8.496990484098719
20436,5.829303772831025,4,2.5,2620,2.0,0,0,3,9,2620,0,2011,0,47.5603,-122.01299999999999,2620,77,8.71833650245078,8.666991556504632
20437,5.53655844257153,3,2.25,1250,3.0,0,0,3,8,1250,0,2007,0,47.6907,-122.34299999999999,1250,249,6.940222469119639,7.047517221357296
20438,5.724275869600789,4,2.5,3250,2.0,0,0,3,8,3250,0,2008,0,47.4944,-122.15,3030,186,8.411832675758411,8.433376705323127
20439,5.463146136726349,4,3.25,2510,2.0,0,0,3,9,2510,0,2003,0,47.4785,-122.228,2510,222,8.94715577112479,8.814627555310697
20440,5.525044807036846,2,1.75,1270,2.0,0,0,3,8,1270,0,2012,0,47.5646,-122.295,1270,256,7.429520842786462,7.519149957669823
20441,6.476831628512261,5,4.0,6670,2.0,0,0,3,12,4960,1710,2007,0,47.6409,-122.221,4800,370,9.70996348123418,9.717579572206754
20442,5.578639209968072,3,2.5,1580,2.0,0,0,3,8,1580,0,2013,0,47.545,-122.368,1710,140,8.031060180240619,7.984121958702927
20443,5.585460729508501,3,1.5,1360,3.0,0,0,3,8,1360,0,2008,0,47.6961,-122.34899999999999,1360,76,7.615791072035833,7.062191632286556
20444,5.69898042727851,4,2.5,2400,1.0,0,0,3,8,1230,1170,1962,1,47.4799,-122.12700000000001,2430,299,9.17076759685636,8.619569258033104
20445,5.56437012251532,3,3.0,1571,3.0,0,0,3,8,1571,0,2008,0,47.7338,-122.309,1520,3,7.6093665379542115,7.311218384419629
20446,5.607455023214668,2,2.0,1405,2.0,0,0,3,8,1140,265,2007,0,47.611999999999995,-122.295,1405,35,6.9782137426306985,8.006367567650246
20447,5.552666999599335,3,1.5,1010,2.0,0,0,3,8,1010,0,1971,1,47.5998,-122.311,1010,286,7.343426229147367,7.324489979348532
20448,5.770852011642144,2,2.5,1450,2.0,0,0,3,8,1220,230,2006,0,47.665,-122.285,1440,350,7.155396301896734,7.155396301896734
20449,5.468347330412158,3,1.75,1420,2.0,0,0,3,7,960,460,2014,0,47.5684,-122.314,1340,186,7.215975002651466,7.202661196523238
20450,5.86421433046133,4,2.5,2650,2.0,0,0,3,8,2650,0,2013,0,47.6945,-122.01799999999999,2640,359,8.443331342817782,8.536799721055155
20451,5.922839075736314,5,2.75,3030,2.0,0,0,3,9,3030,0,2014,0,47.593,-122.057,3080,35,8.946244609330543,8.754791763700032
20452,6.204119982655925,4,5.5,6530,2.0,0,2,3,11,6530,0,2008,0,47.663999999999994,-121.87799999999999,1280,348,13.677626850600888,13.66251321279084
20453,5.902438056198665,3,2.75,2670,1.0,0,0,3,10,1720,950,2013,0,47.5299,-122.20299999999999,2610,45,8.226305988015508,8.225235324101668
20454,5.683497317679811,2,2.5,1170,2.0,0,0,3,9,1170,0,2007,0,47.6875,-122.339,1170,159,6.695798917058491,7.02197642307216
20455,5.913813852383717,4,2.5,3260,2.0,0,0,3,9,3260,0,2007,0,47.5115,-122.031,3260,308,10.195111844220532,9.581283046045924
20456,5.503790683057181,3,1.5,1480,3.0,0,0,3,7,1480,0,2007,0,47.728,-122.292,1480,70,7.451241684987676,8.659386957119413
20457,5.977723605288848,3,2.5,2700,2.0,0,3,3,9,2700,0,2013,0,47.5172,-122.208,2500,103,8.846065190692881,8.846065190692881
20458,6.102947968005374,4,3.5,4640,2.0,0,0,3,10,4640,0,2007,0,47.531000000000006,-122.134,4690,370,9.5033084488572,9.51708950714519
20459,5.577491799837225,3,2.5,1601,3.0,0,0,3,7,1536,65,2007,0,47.718999999999994,-122.31700000000001,1420,66,7.820439515262181,7.052721049232323
20460,6.524396122103842,5,3.75,5350,1.0,0,1,3,11,3040,2310,2008,0,47.648,-122.21799999999999,3740,335,9.639522006701663,9.676586952344206
20461,5.690151762003892,3,2.5,2540,2.0,0,0,3,8,2540,0,2011,0,47.5492,-122.27600000000001,1800,178,8.563504094279487,8.318010277546872
20462,5.537819095073274,2,1.75,1030,2.0,0,0,3,7,765,265,2006,0,47.5397,-122.387,1030,360,7.00850518208228,6.97166860472579
20463,5.707570176097937,3,2.5,2730,2.0,0,0,3,8,2730,0,2012,0,47.3938,-122.321,2130,300,8.872907674259846,9.097395612960048
20464,5.635986111800833,4,2.5,3172,2.0,0,0,3,8,3172,0,2014,0,47.2961,-122.348,2704,88,8.52377150677636,8.562548893137034
20465,5.812913356642856,4,2.5,3160,2.0,0,0,3,9,3160,0,2006,0,47.5075,-122.148,3160,353,9.051344640485725,8.773384596776648
20466,5.8750612633917,4,2.5,2850,2.0,0,0,3,9,2850,0,2008,0,47.6915,-122.177,2540,154,9.42778773074551,9.392661928770137
20467,5.939519252618618,4,3.5,2780,2.0,0,0,3,8,2120,660,2014,0,47.6886,-122.36399999999999,1740,360,8.039157390473237,8.1886891244442
20468,5.954242509439325,4,3.5,3860,2.0,0,0,3,10,3860,0,2014,0,47.5934,-121.97399999999999,3760,227,8.78615105486974,8.837536046107568
20469,5.822788990355016,2,1.75,1180,2.0,0,0,3,10,780,400,2014,0,47.6395,-122.329,1380,228,6.802394763324311,8.191463051326927
20470,5.592176757395867,3,2.25,1410,2.0,0,0,3,7,1290,120,2004,0,47.5345,-122.069,1490,31,7.162397497355718,7.22983877815125
20471,6.2552725051033065,4,3.5,6370,2.0,0,0,3,12,6370,0,2008,0,47.5016,-121.905,1490,266,12.233702403896382,10.421685930631531
20472,5.680651825699304,5,3.0,3223,2.0,0,0,3,9,3223,0,2014,0,47.3584,-122.163,1979,377,8.759511722116487,9.105868350379472
20473,5.820201459485641,4,3.25,2600,2.0,0,0,3,8,2150,450,2011,0,47.5402,-122.02799999999999,2510,235,7.637234388789473,7.637234388789473
20474,5.578639209968072,3,3.25,1380,3.0,0,0,3,8,1380,0,2006,0,47.6935,-122.34200000000001,1370,153,7.1180162044653335,7.156176637480615
20475,5.6180480967120925,3,2.25,1620,2.5,0,0,3,8,1540,80,2010,0,47.5401,-122.027,1620,3,6.905753276311464,7.1693500166706
20476,5.574031267727719,3,3.25,1370,3.0,0,0,3,8,1370,0,2007,0,47.6964,-122.34100000000001,1370,213,7.112327444710911,7.119635638017636
20477,5.550228353055094,3,2.0,1220,3.0,0,0,3,8,1220,0,2007,0,47.6972,-122.34100000000001,1280,21,7.078341579557671,7.1316985104669115
20478,5.732393759822968,3,2.5,1280,3.0,0,0,3,8,1280,0,2009,0,47.6619,-122.324,1450,126,7.543802867501509,7.543802867501509
20479,5.4623979978989565,2,1.5,770,2.0,0,0,3,7,770,0,2006,0,47.5644,-122.38799999999999,1350,83,6.745236349484363,6.818924065275521
20480,5.698970004336019,3,2.5,1210,3.0,0,0,3,8,1210,0,2008,0,47.6543,-122.345,1210,18,7.090076835776092,7.090076835776092
20481,5.619093330626742,4,2.5,2890,2.0,0,0,3,8,2890,0,2011,0,47.3494,-122.044,2380,123,8.751790892775563,8.65486599654131
20482,5.5439439424829065,3,2.5,1580,2.0,0,0,3,8,1580,0,2011,0,47.5444,-122.369,1580,101,7.9247959139564355,7.506591780070841
20483,5.6674529528899535,3,2.25,1530,2.0,0,0,3,9,1050,480,2014,0,47.6018,-122.29700000000001,1530,34,7.126890808898808,7.7437032581737535
20484,5.977723605288848,4,2.5,3670,2.5,0,0,3,10,3670,0,2007,0,47.5401,-121.993,3130,59,8.946374826141717,8.718009330846357
20485,5.696181587168524,4,2.25,1850,2.5,0,0,3,8,1850,0,2014,0,47.543,-122.37200000000001,1850,328,7.757906208351747,7.757906208351747
20486,5.832508912706237,4,2.5,2440,2.0,0,0,3,8,2440,0,2014,0,47.7321,-122.334,1480,322,8.791941988456118,8.913550280493675
20487,5.963787827345556,4,3.25,2190,2.0,0,0,3,9,1540,650,2015,0,47.6178,-122.29,1730,357,8.35819745992578,8.35819745992578
20488,6.110586343662309,5,4.0,4360,2.0,0,0,3,10,4360,0,2015,0,47.5923,-121.973,3570,276,8.990939806940807,8.729882284826589
20489,5.9164539485499255,4,2.75,3990,2.0,0,0,3,9,3990,0,2003,0,47.6835,-122.045,3500,60,8.800415333145924,8.864181369765426
20490,5.465382851448418,3,2.5,1270,3.0,0,0,3,7,1270,0,2007,0,47.7209,-122.291,1270,153,7.1569563646156364,7.321188556739478
20491,5.760422483423212,4,2.5,3340,2.0,0,0,3,8,3340,0,2009,0,47.495,-122.149,3030,342,8.8427489162961,8.71915396346254
20492,5.826074802700826,2,2.0,1500,3.0,0,3,3,8,1500,0,2008,0,47.6522,-122.346,1360,315,6.634633357861686,7.3310603052186325
20493,5.979096090617559,4,3.5,3120,2.0,0,0,3,9,2480,640,2008,0,47.6762,-122.288,1880,18,8.534246945982066,8.535425959677298
20494,5.600972895686748,4,2.5,2480,2.0,0,0,3,8,2480,0,2012,0,47.3826,-122.036,2480,297,8.374246182096304,8.636219897837877
20495,5.600972895686748,2,2.0,1110,3.0,0,0,3,7,980,130,2008,0,47.5496,-122.38799999999999,1110,360,7.051855622955894,6.9930151229329605
20496,5.927931092939462,4,2.75,2760,2.0,0,0,3,10,2760,0,2014,0,47.5819,-122.04700000000001,2760,199,8.642944396721798,8.794824928014517
20497,5.778115057668767,3,2.5,1510,3.0,0,0,3,8,1510,0,2014,0,47.669,-122.402,1530,280,7.30854279753919,7.213031659834869
20498,5.69810054562339,3,2.5,1460,2.0,0,0,3,8,1180,280,2007,0,47.6781,-122.374,1380,103,7.3864708488298945,7.2456550675945355
20499,5.880813592280791,4,2.75,3980,2.0,0,2,3,9,3980,0,2006,0,47.4803,-121.795,2100,166,12.561359626694058,11.565660219954093
20500,6.230446366697337,4,3.75,3320,2.0,0,0,3,10,3320,0,2014,0,47.5963,-122.2,1560,180,9.01602720232985,9.016755622903517
20501,6.014474334759592,4,3.25,3270,2.0,0,0,3,9,3110,160,2014,0,47.6966,-122.133,3600,10,8.553910774351401,8.669914278433902
20502,5.711807229041191,4,2.5,2670,2.0,0,0,3,9,2670,0,2006,0,47.4876,-122.146,2880,18,9.078521797355334,9.078521797355334
20503,5.550228353055094,3,2.25,1410,2.0,0,0,3,7,1290,120,2004,0,47.5345,-122.069,1445,221,7.194436851100335,7.162397497355718
20504,5.505014240084107,4,2.75,2475,2.0,0,0,3,7,2475,0,2014,0,47.3452,-122.21,2166,95,8.294049640102028,8.294049640102028
20505,5.662757831681574,3,3.5,1600,2.0,0,0,3,8,1240,360,2006,0,47.6865,-122.363,1500,25,7.266128779556451,8.323608442343572
20506,5.484299839346786,2,1.0,1290,2.0,0,0,3,7,1290,0,2008,0,47.6968,-122.025,1290,251,8.12651816878071,7.947325027016463
20507,5.447158031342219,3,2.5,1608,2.0,0,0,3,8,1608,0,2012,0,47.2583,-122.20299999999999,2009,319,8.480114183174816,8.556413904569519
20508,5.596542118161749,2,2.25,1300,2.0,0,0,3,8,1010,290,2011,0,47.5477,-122.38799999999999,1430,301,7.651595573857601,7.52294091807237
20509,5.5820633629117085,4,3.5,2530,2.0,0,0,3,8,1850,680,2014,0,47.4919,-122.336,1470,111,8.006367567650246,8.699514748210191
20510,5.748188027006201,3,2.5,1390,3.0,0,0,3,8,1390,0,2008,0,47.6485,-122.334,1350,355,7.252053951852814,7.143617602704121
20511,5.887617300335736,3,2.25,1640,3.0,0,0,3,8,1640,0,2014,0,47.6196,-122.29700000000001,1630,18,7.093404625868766,8.0507033814703
20512,5.51181654130309,4,2.5,2229,2.0,0,0,3,7,2229,0,2012,0,47.3693,-122.286,2738,81,8.652248422409102,8.655562860681009
20513,5.724275869600789,3,2.5,1790,2.0,0,0,3,8,1790,0,2010,0,47.5638,-122.094,1890,68,8.032035314398824,8.032035314398824
20514,5.5843312243675305,3,2.25,990,2.5,0,0,3,8,880,110,2009,0,47.6605,-122.319,1030,175,6.601230118728877,7.0909098220799835
20515,5.857302336045,5,2.75,3240,2.0,0,0,3,10,3240,0,2013,0,47.5033,-122.193,2360,40,8.833899942908635,8.699848026000312
20516,5.50508211450511,2,2.5,1280,2.0,0,0,3,8,1060,220,2006,0,47.6905,-122.36399999999999,1290,101,6.70808408385307,7.9724660159745655
20517,5.465382851448418,3,2.5,1610,2.0,0,0,3,8,1610,0,2006,0,47.4497,-122.18799999999999,1610,271,8.255308811785596,8.022568946988255
20518,6.176091259055681,6,3.5,3670,2.0,0,0,3,10,2410,1260,2008,0,47.6356,-122.37299999999999,2060,361,8.28374674710613,8.195609567288775
20519,5.628388930050312,2,2.5,1150,3.0,0,0,3,8,1150,0,2008,0,47.6534,-122.35600000000001,1360,5,6.934397209928558,7.098375638590786
20520,5.903062842738558,5,3.75,3760,2.0,0,0,3,9,2780,980,2014,0,47.7202,-122.223,2950,161,8.455743229100015,8.696343057044556
20521,5.69810054562339,2,2.5,1320,2.0,0,0,3,8,990,330,2014,0,47.6689,-122.363,1550,115,7.053585727193677,7.325807502595773
20522,5.757396028793024,4,2.75,2700,2.0,0,0,3,9,2700,0,2012,0,47.4831,-122.135,2840,329,8.98619632032839,8.98619632032839
20523,5.661812685537261,2,2.0,1480,3.0,0,0,3,8,1480,0,2008,0,47.602,-122.30799999999999,1380,81,6.6895992691789665,7.467942332285852
20524,5.723865964443504,3,2.25,1410,3.0,0,0,3,9,1410,0,2014,0,47.5818,-122.402,1510,320,6.807934943699926,7.20934025660291
20525,5.573451822035485,4,2.5,3135,2.0,0,0,3,9,3135,0,2005,0,47.3263,-122.18,3008,130,8.667507952075105,8.66544076787644
20526,5.7664128471124,3,2.5,1480,2.0,0,0,3,8,1280,200,2007,0,47.6376,-122.32600000000001,1470,34,7.3031700512368,7.152268856032539
20527,6.278296208091274,4,4.5,4020,2.0,0,0,3,10,4020,0,2007,0,47.6358,-122.20700000000001,1960,258,9.175334762777368,9.161150127785412
20528,5.703291378118661,2,2.25,1060,2.0,0,0,3,8,940,120,2006,0,47.6369,-122.32700000000001,1300,66,7.097548850614793,7.063903961472068
20529,5.752048447819439,2,2.5,1950,3.0,0,0,3,8,1950,0,2009,0,47.5925,-122.302,1650,196,7.806696372521179,7.40184157874383
20530,5.902546779313991,4,2.75,3340,2.0,0,0,3,9,3340,0,2011,0,47.708999999999996,-122.118,3240,327,8.644178203170727,8.63817111796914
20531,5.737987326333431,3,2.5,1570,2.5,0,0,3,9,1240,330,2007,0,47.648,-122.396,1670,362,7.280697195384741,7.3752557780097545
20532,5.740362689494244,3,2.5,1930,2.0,0,0,3,7,1930,0,2014,0,47.4692,-122.351,910,301,8.795430805040018,8.795430805040018
20533,5.3979400086720375,3,2.0,1590,1.0,0,0,3,7,1060,530,1996,0,47.3611,-122.04700000000001,1590,139,8.99961934066053,8.99961934066053
20534,5.982271233039568,4,4.5,3720,2.0,0,0,3,10,3720,0,2014,0,47.7323,-122.165,3080,248,8.954931860074698,9.311722986264785
20535,6.469822015978163,4,4.25,4470,2.0,0,1,3,11,3230,1240,2010,0,47.6387,-122.405,2570,181,8.679992081721329,8.699514748210191
20536,5.644438589467838,2,1.0,1290,2.0,0,0,3,7,1030,260,2005,0,47.6006,-122.305,1290,329,7.161622002939187,7.194436851100335
20537,5.423245873936808,3,2.25,1489,2.0,0,0,3,7,1489,0,2012,0,47.3454,-122.214,1584,340,7.937374696163295,7.937374696163295
20538,5.633468455579586,3,2.5,2075,1.0,0,0,3,7,2075,0,2012,0,47.3601,-122.03200000000001,1960,342,10.585396823669269,9.110188490025742
20539,5.457579146995762,3,2.5,1413,2.0,0,0,3,8,1413,0,2011,0,47.4222,-122.193,2150,46,8.1886891244442,8.260751354700513
20540,5.574031267727719,3,2.5,1300,2.0,0,0,3,8,880,420,2008,0,47.5893,-122.31700000000001,1300,349,7.216709486709457,7.1316985104669115
20541,5.494850021680094,3,3.25,1480,2.0,0,0,3,8,1180,300,2013,0,47.5555,-122.363,1330,227,6.890609120147166,6.967909201801884
20542,5.929418925714293,4,2.75,3320,2.0,0,0,3,9,3320,0,2012,0,47.5607,-122.031,3400,250,8.62317351495347,8.832587702434553
20543,5.59162103821332,3,2.25,1530,2.0,0,0,3,7,1116,414,2007,0,47.7035,-122.35700000000001,1320,327,7.153833801578843,7.2633296174768365
20544,5.658011396657113,3,2.5,1180,3.0,0,0,3,8,1180,0,2010,0,47.638000000000005,-122.375,1180,180,6.837332814685591,7.875499292445208
20545,5.658011396657113,2,2.0,1190,2.0,0,0,3,8,800,390,2009,0,47.6675,-122.368,1670,339,7.172424577124845,7.793586803371584
20546,5.711807229041191,3,2.25,1300,3.0,0,0,3,8,1300,0,2008,0,47.6871,-122.339,1300,215,7.07326971745971,7.068172000388042
20547,5.559308010907013,3,3.5,1710,2.0,0,0,3,7,1400,310,2013,0,47.5459,-122.368,1580,334,7.701652362642226,7.701652362642226
20548,5.662757831681574,3,2.5,2390,2.0,0,0,3,9,2390,0,2007,0,47.4517,-122.084,1720,145,10.768063848723605,10.71143554857325
20549,5.732393759822968,4,3.5,3510,2.0,0,0,3,8,2750,760,2010,0,47.5168,-121.87,3090,125,8.700347734514084,8.676928249537397
